borough,station,boothremote,date,ridership
Brooklyn,Carroll St,('N534'-'R220'),2014-08-25 00:00:00,3945
Brooklyn,Carroll St,('N534'-'R220'),2014-08-26 00:00:00,4185
Brooklyn,Carroll St,('N534'-'R220'),2014-08-27 00:00:00,4374
Brooklyn,Carroll St,('N534'-'R220'),2014-08-28 00:00:00,4209
Brooklyn,Carroll St,('N534'-'R220'),2014-08-29 00:00:00,3482
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-05-24 00:00:00,3
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-05-25 00:00:00,0
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-05-26 00:00:00,1
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-05-27 00:00:00,5879
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-05-28 00:00:00,6020
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-05-29 00:00:00,6071
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-05-30 00:00:00,6327
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-05-31 00:00:00,1
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-01 00:00:00,0
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-02 00:00:00,5875
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-03 00:00:00,6045
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-04 00:00:00,6190
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-05 00:00:00,5482
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-06 00:00:00,6450
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-07 00:00:00,3347
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-08 00:00:00,2581
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-09 00:00:00,5754
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-10 00:00:00,6503
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-11 00:00:00,6379
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-12 00:00:00,6119
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-13 00:00:00,6021
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-14 00:00:00,3528
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-15 00:00:00,2601
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-16 00:00:00,6210
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-17 00:00:00,6176
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-18 00:00:00,6241
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-19 00:00:00,5970
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-20 00:00:00,6288
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-21 00:00:00,3381
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-22 00:00:00,2701
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-23 00:00:00,6015
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-24 00:00:00,6044
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-25 00:00:00,6073
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-26 00:00:00,6171
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-27 00:00:00,5911
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-28 00:00:00,3555
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-29 00:00:00,2740
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-06-30 00:00:00,5835
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-01 00:00:00,5770
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-02 00:00:00,5712
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-03 00:00:00,5690
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-04 00:00:00,3113
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-05 00:00:00,3278
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-06 00:00:00,2719
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-07 00:00:00,5829
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-08 00:00:00,5865
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-09 00:00:00,5801
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-10 00:00:00,5834
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-11 00:00:00,5852
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-12 00:00:00,3481
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-13 00:00:00,2554
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-14 00:00:00,5691
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-15 00:00:00,5659
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-16 00:00:00,5854
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-17 00:00:00,6019
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-18 00:00:00,5913
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-19 00:00:00,3395
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-20 00:00:00,2595
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-21 00:00:00,5910
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-22 00:00:00,5935
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-23 00:00:00,5815
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-24 00:00:00,5783
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-25 00:00:00,5920
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-26 00:00:00,3526
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-27 00:00:00,2562
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-28 00:00:00,5755
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-29 00:00:00,5870
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-30 00:00:00,5906
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-07-31 00:00:00,5796
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-01 00:00:00,5772
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-02 00:00:00,3351
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-03 00:00:00,2607
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-04 00:00:00,5860
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-05 00:00:00,5907
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-06 00:00:00,5863
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-07 00:00:00,5858
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-08 00:00:00,5767
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-09 00:00:00,3561
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-10 00:00:00,2731
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-11 00:00:00,5768
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-12 00:00:00,5628
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-13 00:00:00,5504
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-14 00:00:00,5776
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-15 00:00:00,5762
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-16 00:00:00,3630
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-17 00:00:00,2596
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-18 00:00:00,5639
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-19 00:00:00,5608
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-20 00:00:00,5649
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-21 00:00:00,5519
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-22 00:00:00,5409
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-23 00:00:00,3427
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-24 00:00:00,2679
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-25 00:00:00,5482
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-26 00:00:00,5237
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-27 00:00:00,5590
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-28 00:00:00,5682
Brooklyn,Saratoga Ave,('R628'-'R064'),2014-08-29 00:00:00,5291
Brooklyn,Knickerbocker,('K019'-'R413'),2014-05-24 00:00:00,17
Brooklyn,Knickerbocker,('K019'-'R413'),2014-05-25 00:00:00,1
Brooklyn,Knickerbocker,('K019'-'R413'),2014-05-26 00:00:00,31
Brooklyn,Knickerbocker,('K019'-'R413'),2014-05-27 00:00:00,3697
Brooklyn,Knickerbocker,('K019'-'R413'),2014-05-28 00:00:00,3738
Brooklyn,Knickerbocker,('K019'-'R413'),2014-05-29 00:00:00,3870
Brooklyn,Knickerbocker,('K019'-'R413'),2014-05-30 00:00:00,4186
Brooklyn,Knickerbocker,('K019'-'R413'),2014-05-31 00:00:00,1579
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-01 00:00:00,1218
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-02 00:00:00,3829
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-03 00:00:00,3954
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-04 00:00:00,3993
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-05 00:00:00,3528
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-06 00:00:00,4251
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-07 00:00:00,1836
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-08 00:00:00,1486
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-09 00:00:00,3656
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-10 00:00:00,3866
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-11 00:00:00,3793
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-12 00:00:00,3816
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-13 00:00:00,3831
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-14 00:00:00,1843
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-15 00:00:00,1351
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-16 00:00:00,3798
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-17 00:00:00,3864
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-18 00:00:00,3851
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-19 00:00:00,3885
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-20 00:00:00,4147
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-21 00:00:00,1907
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-22 00:00:00,1478
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-23 00:00:00,3575
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-24 00:00:00,3649
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-25 00:00:00,3734
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-26 00:00:00,3872
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-27 00:00:00,3744
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-28 00:00:00,2000
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-29 00:00:00,1417
Brooklyn,Knickerbocker,('K019'-'R413'),2014-06-30 00:00:00,3292
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-01 00:00:00,3541
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-02 00:00:00,3458
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-03 00:00:00,3579
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-04 00:00:00,1852
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-05 00:00:00,1794
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-06 00:00:00,1435
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-07 00:00:00,3473
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-08 00:00:00,3579
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-09 00:00:00,3569
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-10 00:00:00,3687
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-11 00:00:00,3739
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-12 00:00:00,2000
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-13 00:00:00,1325
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-14 00:00:00,3334
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-15 00:00:00,3411
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-16 00:00:00,3822
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-17 00:00:00,3717
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-18 00:00:00,3688
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-19 00:00:00,1985
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-20 00:00:00,1490
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-21 00:00:00,3392
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-22 00:00:00,3510
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-23 00:00:00,3482
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-24 00:00:00,3633
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-25 00:00:00,4161
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-26 00:00:00,2176
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-27 00:00:00,1600
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-28 00:00:00,3429
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-29 00:00:00,3614
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-30 00:00:00,3634
Brooklyn,Knickerbocker,('K019'-'R413'),2014-07-31 00:00:00,3682
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-01 00:00:00,3760
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-02 00:00:00,1957
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-03 00:00:00,1471
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-04 00:00:00,3456
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-05 00:00:00,3486
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-06 00:00:00,3540
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-07 00:00:00,3597
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-08 00:00:00,3699
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-09 00:00:00,2036
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-10 00:00:00,1631
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-11 00:00:00,3371
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-12 00:00:00,3259
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-13 00:00:00,3552
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-14 00:00:00,3590
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-15 00:00:00,3742
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-16 00:00:00,2081
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-17 00:00:00,1462
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-18 00:00:00,3331
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-19 00:00:00,3263
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-20 00:00:00,3388
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-21 00:00:00,3459
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-22 00:00:00,3633
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-23 00:00:00,1961
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-24 00:00:00,1476
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-25 00:00:00,3339
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-26 00:00:00,3430
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-27 00:00:00,3523
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-28 00:00:00,3645
Brooklyn,Knickerbocker,('K019'-'R413'),2014-08-29 00:00:00,3582
Manhattan,Wall St,('R110'-'R027'),2014-05-24 00:00:00,3781
Manhattan,Wall St,('R110'-'R027'),2014-05-25 00:00:00,3518
Manhattan,Wall St,('R110'-'R027'),2014-05-26 00:00:00,3367
Manhattan,Wall St,('R110'-'R027'),2014-05-27 00:00:00,11345
Manhattan,Wall St,('R110'-'R027'),2014-05-28 00:00:00,11987
Manhattan,Wall St,('R110'-'R027'),2014-05-29 00:00:00,12075
Manhattan,Wall St,('R110'-'R027'),2014-05-30 00:00:00,11645
Manhattan,Wall St,('R110'-'R027'),2014-05-31 00:00:00,4191
Manhattan,Wall St,('R110'-'R027'),2014-06-01 00:00:00,3296
Manhattan,Wall St,('R110'-'R027'),2014-06-02 00:00:00,11444
Manhattan,Wall St,('R110'-'R027'),2014-06-03 00:00:00,12244
Manhattan,Wall St,('R110'-'R027'),2014-06-04 00:00:00,12008
Manhattan,Wall St,('R110'-'R027'),2014-06-05 00:00:00,11900
Manhattan,Wall St,('R110'-'R027'),2014-06-06 00:00:00,11683
Manhattan,Wall St,('R110'-'R027'),2014-06-07 00:00:00,4540
Manhattan,Wall St,('R110'-'R027'),2014-06-08 00:00:00,3418
Manhattan,Wall St,('R110'-'R027'),2014-06-09 00:00:00,11331
Manhattan,Wall St,('R110'-'R027'),2014-06-10 00:00:00,12234
Manhattan,Wall St,('R110'-'R027'),2014-06-11 00:00:00,12605
Manhattan,Wall St,('R110'-'R027'),2014-06-12 00:00:00,12223
Manhattan,Wall St,('R110'-'R027'),2014-06-13 00:00:00,11395
Manhattan,Wall St,('R110'-'R027'),2014-06-14 00:00:00,4615
Manhattan,Wall St,('R110'-'R027'),2014-06-15 00:00:00,3272
Manhattan,Wall St,('R110'-'R027'),2014-06-16 00:00:00,11701
Manhattan,Wall St,('R110'-'R027'),2014-06-17 00:00:00,12205
Manhattan,Wall St,('R110'-'R027'),2014-06-18 00:00:00,12328
Manhattan,Wall St,('R110'-'R027'),2014-06-19 00:00:00,12167
Manhattan,Wall St,('R110'-'R027'),2014-06-20 00:00:00,11526
Manhattan,Wall St,('R110'-'R027'),2014-06-21 00:00:00,4710
Manhattan,Wall St,('R110'-'R027'),2014-06-22 00:00:00,3653
Manhattan,Wall St,('R110'-'R027'),2014-06-23 00:00:00,11348
Manhattan,Wall St,('R110'-'R027'),2014-06-24 00:00:00,12041
Manhattan,Wall St,('R110'-'R027'),2014-06-25 00:00:00,12177
Manhattan,Wall St,('R110'-'R027'),2014-06-26 00:00:00,12275
Manhattan,Wall St,('R110'-'R027'),2014-06-27 00:00:00,11049
Manhattan,Wall St,('R110'-'R027'),2014-06-28 00:00:00,4396
Manhattan,Wall St,('R110'-'R027'),2014-06-29 00:00:00,3680
Manhattan,Wall St,('R110'-'R027'),2014-06-30 00:00:00,11111
Manhattan,Wall St,('R110'-'R027'),2014-07-01 00:00:00,11943
Manhattan,Wall St,('R110'-'R027'),2014-07-02 00:00:00,11491
Manhattan,Wall St,('R110'-'R027'),2014-07-03 00:00:00,10354
Manhattan,Wall St,('R110'-'R027'),2014-07-04 00:00:00,4898
Manhattan,Wall St,('R110'-'R027'),2014-07-05 00:00:00,3876
Manhattan,Wall St,('R110'-'R027'),2014-07-06 00:00:00,2910
Manhattan,Wall St,('R110'-'R027'),2014-07-07 00:00:00,10709
Manhattan,Wall St,('R110'-'R027'),2014-07-08 00:00:00,11657
Manhattan,Wall St,('R110'-'R027'),2014-07-09 00:00:00,12037
Manhattan,Wall St,('R110'-'R027'),2014-07-10 00:00:00,11933
Manhattan,Wall St,('R110'-'R027'),2014-07-11 00:00:00,11251
Manhattan,Wall St,('R110'-'R027'),2014-07-12 00:00:00,4566
Manhattan,Wall St,('R110'-'R027'),2014-07-13 00:00:00,3210
Manhattan,Wall St,('R110'-'R027'),2014-07-14 00:00:00,11049
Manhattan,Wall St,('R110'-'R027'),2014-07-15 00:00:00,11525
Manhattan,Wall St,('R110'-'R027'),2014-07-16 00:00:00,11808
Manhattan,Wall St,('R110'-'R027'),2014-07-17 00:00:00,12175
Manhattan,Wall St,('R110'-'R027'),2014-07-18 00:00:00,11082
Manhattan,Wall St,('R110'-'R027'),2014-07-19 00:00:00,4332
Manhattan,Wall St,('R110'-'R027'),2014-07-20 00:00:00,3405
Manhattan,Wall St,('R110'-'R027'),2014-07-21 00:00:00,11067
Manhattan,Wall St,('R110'-'R027'),2014-07-22 00:00:00,11882
Manhattan,Wall St,('R110'-'R027'),2014-07-23 00:00:00,11958
Manhattan,Wall St,('R110'-'R027'),2014-07-24 00:00:00,11791
Manhattan,Wall St,('R110'-'R027'),2014-07-25 00:00:00,11229
Manhattan,Wall St,('R110'-'R027'),2014-07-26 00:00:00,4538
Manhattan,Wall St,('R110'-'R027'),2014-07-27 00:00:00,3441
Manhattan,Wall St,('R110'-'R027'),2014-07-28 00:00:00,10870
Manhattan,Wall St,('R110'-'R027'),2014-07-29 00:00:00,11754
Manhattan,Wall St,('R110'-'R027'),2014-07-30 00:00:00,11407
Manhattan,Wall St,('R110'-'R027'),2014-07-31 00:00:00,11803
Manhattan,Wall St,('R110'-'R027'),2014-08-01 00:00:00,10792
Manhattan,Wall St,('R110'-'R027'),2014-08-02 00:00:00,4022
Manhattan,Wall St,('R110'-'R027'),2014-08-03 00:00:00,3656
Manhattan,Wall St,('R110'-'R027'),2014-08-04 00:00:00,10803
Manhattan,Wall St,('R110'-'R027'),2014-08-05 00:00:00,11539
Manhattan,Wall St,('R110'-'R027'),2014-08-06 00:00:00,11497
Manhattan,Wall St,('R110'-'R027'),2014-08-07 00:00:00,11623
Manhattan,Wall St,('R110'-'R027'),2014-08-08 00:00:00,10580
Manhattan,Wall St,('R110'-'R027'),2014-08-09 00:00:00,4405
Manhattan,Wall St,('R110'-'R027'),2014-08-10 00:00:00,3447
Manhattan,Wall St,('R110'-'R027'),2014-08-11 00:00:00,10577
Manhattan,Wall St,('R110'-'R027'),2014-08-12 00:00:00,11052
Manhattan,Wall St,('R110'-'R027'),2014-08-13 00:00:00,11066
Manhattan,Wall St,('R110'-'R027'),2014-08-14 00:00:00,11262
Manhattan,Wall St,('R110'-'R027'),2014-08-15 00:00:00,10699
Manhattan,Wall St,('R110'-'R027'),2014-08-16 00:00:00,4302
Manhattan,Wall St,('R110'-'R027'),2014-08-17 00:00:00,3379
Manhattan,Wall St,('R110'-'R027'),2014-08-18 00:00:00,10488
Manhattan,Wall St,('R110'-'R027'),2014-08-19 00:00:00,10982
Manhattan,Wall St,('R110'-'R027'),2014-08-20 00:00:00,10895
Manhattan,Wall St,('R110'-'R027'),2014-08-21 00:00:00,11352
Manhattan,Wall St,('R110'-'R027'),2014-08-22 00:00:00,9980
Manhattan,Wall St,('R110'-'R027'),2014-08-23 00:00:00,4309
Manhattan,Wall St,('R110'-'R027'),2014-08-24 00:00:00,3578
Manhattan,Wall St,('R110'-'R027'),2014-08-25 00:00:00,10401
Manhattan,Wall St,('R110'-'R027'),2014-08-26 00:00:00,10727
Manhattan,Wall St,('R110'-'R027'),2014-08-27 00:00:00,10807
Manhattan,Wall St,('R110'-'R027'),2014-08-28 00:00:00,10774
Manhattan,Wall St,('R110'-'R027'),2014-08-29 00:00:00,8430
Manhattan,Wall St,('R203'-'R043'),2014-05-24 00:00:00,7799
Manhattan,Wall St,('R203'-'R043'),2014-05-25 00:00:00,7406
Manhattan,Wall St,('R203'-'R043'),2014-05-26 00:00:00,6947
Manhattan,Wall St,('R203'-'R043'),2014-05-27 00:00:00,20088
Manhattan,Wall St,('R203'-'R043'),2014-05-28 00:00:00,21229
Manhattan,Wall St,('R203'-'R043'),2014-05-29 00:00:00,21358
Manhattan,Wall St,('R203'-'R043'),2014-05-30 00:00:00,20085
Manhattan,Wall St,('R203'-'R043'),2014-05-31 00:00:00,8787
Manhattan,Wall St,('R203'-'R043'),2014-06-01 00:00:00,6534
Manhattan,Wall St,('R203'-'R043'),2014-06-02 00:00:00,20466
Manhattan,Wall St,('R203'-'R043'),2014-06-03 00:00:00,21264
Manhattan,Wall St,('R203'-'R043'),2014-06-04 00:00:00,20786
Manhattan,Wall St,('R203'-'R043'),2014-06-05 00:00:00,20326
Manhattan,Wall St,('R203'-'R043'),2014-06-06 00:00:00,20097
Manhattan,Wall St,('R203'-'R043'),2014-06-07 00:00:00,8974
Manhattan,Wall St,('R203'-'R043'),2014-06-08 00:00:00,7107
Manhattan,Wall St,('R203'-'R043'),2014-06-09 00:00:00,19619
Manhattan,Wall St,('R203'-'R043'),2014-06-10 00:00:00,21680
Manhattan,Wall St,('R203'-'R043'),2014-06-11 00:00:00,21684
Manhattan,Wall St,('R203'-'R043'),2014-06-12 00:00:00,21411
Manhattan,Wall St,('R203'-'R043'),2014-06-13 00:00:00,19237
Manhattan,Wall St,('R203'-'R043'),2014-06-14 00:00:00,10142
Manhattan,Wall St,('R203'-'R043'),2014-06-15 00:00:00,6066
Manhattan,Wall St,('R203'-'R043'),2014-06-16 00:00:00,20334
Manhattan,Wall St,('R203'-'R043'),2014-06-17 00:00:00,21540
Manhattan,Wall St,('R203'-'R043'),2014-06-18 00:00:00,21591
Manhattan,Wall St,('R203'-'R043'),2014-06-19 00:00:00,21170
Manhattan,Wall St,('R203'-'R043'),2014-06-20 00:00:00,20099
Manhattan,Wall St,('R203'-'R043'),2014-06-21 00:00:00,11072
Manhattan,Wall St,('R203'-'R043'),2014-06-22 00:00:00,8622
Manhattan,Wall St,('R203'-'R043'),2014-06-23 00:00:00,19880
Manhattan,Wall St,('R203'-'R043'),2014-06-24 00:00:00,20845
Manhattan,Wall St,('R203'-'R043'),2014-06-25 00:00:00,20791
Manhattan,Wall St,('R203'-'R043'),2014-06-26 00:00:00,21051
Manhattan,Wall St,('R203'-'R043'),2014-06-27 00:00:00,19873
Manhattan,Wall St,('R203'-'R043'),2014-06-28 00:00:00,9019
Manhattan,Wall St,('R203'-'R043'),2014-06-29 00:00:00,6620
Manhattan,Wall St,('R203'-'R043'),2014-06-30 00:00:00,20128
Manhattan,Wall St,('R203'-'R043'),2014-07-01 00:00:00,20471
Manhattan,Wall St,('R203'-'R043'),2014-07-02 00:00:00,20068
Manhattan,Wall St,('R203'-'R043'),2014-07-03 00:00:00,17085
Manhattan,Wall St,('R203'-'R043'),2014-07-04 00:00:00,8907
Manhattan,Wall St,('R203'-'R043'),2014-07-05 00:00:00,7519
Manhattan,Wall St,('R203'-'R043'),2014-07-06 00:00:00,5717
Manhattan,Wall St,('R203'-'R043'),2014-07-07 00:00:00,18787
Manhattan,Wall St,('R203'-'R043'),2014-07-08 00:00:00,20306
Manhattan,Wall St,('R203'-'R043'),2014-07-09 00:00:00,20484
Manhattan,Wall St,('R203'-'R043'),2014-07-10 00:00:00,19614
Manhattan,Wall St,('R203'-'R043'),2014-07-11 00:00:00,18862
Manhattan,Wall St,('R203'-'R043'),2014-07-12 00:00:00,8694
Manhattan,Wall St,('R203'-'R043'),2014-07-13 00:00:00,6045
Manhattan,Wall St,('R203'-'R043'),2014-07-14 00:00:00,19323
Manhattan,Wall St,('R203'-'R043'),2014-07-15 00:00:00,20321
Manhattan,Wall St,('R203'-'R043'),2014-07-16 00:00:00,20794
Manhattan,Wall St,('R203'-'R043'),2014-07-17 00:00:00,20893
